prompt_id,prompt,contains_pii,intended_pii,verification_passed,prompt_category,role_context,practice_area_context,pii_findings,pii_count,unique_pii_types,source_entities,entity_count,prompt_length,generated_timestamp,prompt_number
62a39105-d55d-49ed-811a-436112207f72,Update case management software,True,False,False,Legal Professional Query without PII,Attorney,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update case"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""management software"", ""start_index"": 12, ""end_index"": 31}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update case"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""management software"", ""context"": ""legal_participant""}]",2,31,2025-08-01T10:12:29.924277,314
1c1e9a5a-27f5-44d5-b421-76c0e763b8fe,Review Motion to Dismiss filed in case CV-2024-7563,True,True,True,Legal Professional Query with PII,Compliance Officer,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review Motion"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to Dismiss"", ""start_index"": 14, ""end_index"": 24}, {""pii_type"": ""PERSON_NAME"", ""value"": ""filed in"", ""start_index"": 25, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""case CV"", ""start_index"": 34, ""end_index"": 41}, {""pii_type"": ""CASE_NUMBER"", ""value"": ""CV-2024-7563"", ""start_index"": 39, ""end_index"": 51}, {""pii_type"": ""LEGAL_DOCUMENT"", ""value"": ""Motion to Dismiss"", ""start_index"": 7, ""end_index"": 24}]",6,"PERSON_NAME, CASE_NUMBER, LEGAL_DOCUMENT","[{""entity_type"": ""person"", ""entity_value"": ""Review Motion"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to Dismiss"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""filed in"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""case CV"", ""context"": ""legal_participant""}, {""entity_type"": ""case"", ""entity_value"": ""CV-2024-7563"", ""context"": ""legal_case""}]",5,51,2025-08-01T10:12:29.904778,315
b2c1750d-ff67-495f-a251-1820444b3ea4,Update privacy policy for client data,True,False,False,Legal Professional Query without PII,Litigation Support,Healthcare Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update privacy"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""policy for"", ""start_index"": 15, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""client data"", ""start_index"": 26, ""end_index"": 37}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update privacy"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""policy for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""client data"", ""context"": ""legal_participant""}]",3,37,2025-08-01T10:12:29.917312,316
99f5d74f-026d-4738-897e-1b15914fd104,How should we organize case files for complex litigation?,True,False,False,Legal Professional Query without PII,Legal Secretary,Environmental Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""How should"", ""start_index"": 0, ""end_index"": 10}, {""pii_type"": ""PERSON_NAME"", ""value"": ""we organize"", ""start_index"": 11, ""end_index"": 22}, {""pii_type"": ""PERSON_NAME"", ""value"": ""case files"", ""start_index"": 23, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for complex"", ""start_index"": 34, ""end_index"": 45}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""How should"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""we organize"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""case files"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for complex"", ""context"": ""legal_participant""}]",4,57,2025-08-01T10:12:29.914061,317
3b40b13e-b430-4a3c-b289-4d9115ff1b10,How do we structure contingency fee agreements?,True,False,False,Legal Professional Query without PII,Compliance Officer,Bankruptcy,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""How do"", ""start_index"": 0, ""end_index"": 6}, {""pii_type"": ""PERSON_NAME"", ""value"": ""we structure"", ""start_index"": 7, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""contingency fee"", ""start_index"": 20, ""end_index"": 35}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""How do"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""we structure"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""contingency fee"", ""context"": ""legal_participant""}]",3,47,2025-08-01T10:12:29.923191,318
ad31d280-a864-4b7c-b4d7-7cdf60dc88bf,Prepare presentation for industry conference,True,False,False,Legal Professional Query without PII,Paralegal,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare presentation"", ""start_index"": 0, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for industry"", ""start_index"": 21, ""end_index"": 33}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Prepare presentation"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for industry"", ""context"": ""legal_participant""}]",2,44,2025-08-01T10:12:29.922812,319
2cc6c3c2-1e50-461f-afce-10aedb06fec2,Prepare joint motion for Adam Johnson and co-defendant Denise Leach,True,True,True,Legal Professional Query with PII,Associate,Personal Injury,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare joint"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""motion for"", ""start_index"": 14, ""end_index"": 24}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Adam Johnson"", ""start_index"": 25, ""end_index"": 37}, {""pii_type"": ""PERSON_NAME"", ""value"": ""and co"", ""start_index"": 38, ""end_index"": 44}, {""pii_type"": ""PERSON_NAME"", ""value"": ""defendant Denise"", ""start_index"": 45, ""end_index"": 61}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Prepare joint"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""motion for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Adam Johnson"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""and co"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""defendant Denise"", ""context"": ""legal_participant""}]",5,67,2025-08-01T10:12:29.795567,320
6b715b34-7c92-4cab-a488-a33043995af3,Prepare witness list for John Lopez vs James Shelton,True,True,True,Legal Professional Query with PII,Compliance Officer,Healthcare Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare witness"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""list for"", ""start_index"": 16, ""end_index"": 24}, {""pii_type"": ""PERSON_NAME"", ""value"": ""John Lopez"", ""start_index"": 25, ""end_index"": 35}, {""pii_type"": ""PERSON_NAME"", ""value"": ""vs James"", ""start_index"": 36, ""end_index"": 44}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Prepare witness"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""list for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""John Lopez"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""vs James"", ""context"": ""legal_participant""}]",4,52,2025-08-01T10:12:29.826437,321
7192e443-8a63-42ca-96b7-979ee46a0b42,Review discovery timeline for case CV-2023-8512,True,True,True,Legal Professional Query with PII,Legal Assistant,Bankruptcy,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review discovery"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""timeline for"", ""start_index"": 17, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""case CV"", ""start_index"": 30, ""end_index"": 37}, {""pii_type"": ""CASE_NUMBER"", ""value"": ""CV-2023-8512"", ""start_index"": 35, ""end_index"": 47}]",4,"PERSON_NAME, CASE_NUMBER","[{""entity_type"": ""person"", ""entity_value"": ""Review discovery"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""timeline for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""case CV"", ""context"": ""legal_participant""}, {""entity_type"": ""case"", ""entity_value"": ""CV-2023-8512"", ""context"": ""legal_case""}]",4,47,2025-08-01T10:12:29.668215,322
a13f7bfd-78a1-4d7f-8953-51ad124038bb,Update Mr. Samuel Davis on settlement negotiations for Vincent Douglas,True,True,True,Legal Professional Query with PII,Paralegal,Family Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update Mr"", ""start_index"": 0, ""end_index"": 9}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Samuel Davis"", ""start_index"": 11, ""end_index"": 23}, {""pii_type"": ""PERSON_NAME"", ""value"": ""on settlement"", ""start_index"": 24, ""end_index"": 37}, {""pii_type"": ""PERSON_NAME"", ""value"": ""negotiations for"", ""start_index"": 38, ""end_index"": 54}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Vincent Douglas"", ""start_index"": 55, ""end_index"": 70}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update Mr"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Samuel Davis"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""on settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""negotiations for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Vincent Douglas"", ""context"": ""legal_participant""}]",5,70,2025-08-01T10:12:29.849984,323
8ea02003-7acb-4c8b-87a5-23cbccfb9e47,Create social media content for firm,True,False,False,Legal Professional Query without PII,Litigation Support,Corporate Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Create social"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""media content"", ""start_index"": 14, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for firm"", ""start_index"": 28, ""end_index"": 36}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Create social"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""media content"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for firm"", ""context"": ""legal_participant""}]",3,36,2025-08-01T10:12:29.910562,324
c1a6bcf9-dbba-454d-bf49-4f83b12756fd,Schedule annual technology audit,True,False,False,Legal Professional Query without PII,Research Attorney,Environmental Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule annual"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""technology audit"", ""start_index"": 16, ""end_index"": 32}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule annual"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""technology audit"", ""context"": ""legal_participant""}]",2,32,2025-08-01T10:12:29.917814,325
8fb098f9-4c8d-43f6-aefb-118eea2c6b95,Update firm website with recent achievements,True,False,False,Legal Professional Query without PII,Litigation Support,Estate Planning,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update firm"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""website with"", ""start_index"": 12, ""end_index"": 24}, {""pii_type"": ""PERSON_NAME"", ""value"": ""recent achievements"", ""start_index"": 25, ""end_index"": 44}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update firm"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""website with"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""recent achievements"", ""context"": ""legal_participant""}]",3,44,2025-08-01T10:12:29.913111,326
f60249b5-2637-4ce4-8049-f6b8f7d86a56,Generate invoice for Tiffany Miller - 68 hours at $311.00/hour,True,True,True,Legal Professional Query with PII,Associate,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate invoice"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Tiffany"", ""start_index"": 17, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""hours at"", ""start_index"": 41, ""end_index"": 49}, {""pii_type"": ""ADDRESS"", ""value"": ""68 hours at"", ""start_index"": 38, ""end_index"": 49}, {""pii_type"": ""BILLING_RATE"", ""value"": ""$311.00"", ""start_index"": 50, ""end_index"": 57}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$311.00"", ""start_index"": 50, ""end_index"": 57}]",6,"ADDRESS, PERSON_NAME, SETTLEMENT_AMOUNT, BILLING_RATE","[{""entity_type"": ""person"", ""entity_value"": ""Generate invoice"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Tiffany"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""hours at"", ""context"": ""legal_participant""}]",3,62,2025-08-01T10:12:29.831133,327
b551d776-6f2a-4106-a550-cb22ec8b8b37,Update employee handbook with recent policies,True,False,False,Legal Professional Query without PII,Legal Assistant,Environmental Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update employee"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""handbook with"", ""start_index"": 16, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""recent policies"", ""start_index"": 30, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update employee"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""handbook with"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""recent policies"", ""context"": ""legal_participant""}]",3,45,2025-08-01T10:12:29.913398,328
9b6bc8bd-507c-4388-8e03-1c3627623cda,Update practice management software,True,False,False,Legal Professional Query without PII,Attorney,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update practice"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""management software"", ""start_index"": 16, ""end_index"": 35}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update practice"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""management software"", ""context"": ""legal_participant""}]",2,35,2025-08-01T10:12:29.918289,329
fba75385-a98a-4cb0-bef5-27fe45e4307a,"Contact Laurie Garcia (6076942007) regarding settlement offer of $624,789.00",True,True,True,Legal Professional Query with PII,Compliance Officer,Healthcare Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Contact Laurie"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""regarding settlement"", ""start_index"": 35, ""end_index"": 55}, {""pii_type"": ""PERSON_NAME"", ""value"": ""offer of"", ""start_index"": 56, ""end_index"": 64}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$624,789.00"", ""start_index"": 65, ""end_index"": 76}]",4,"PERSON_NAME, SETTLEMENT_AMOUNT","[{""entity_type"": ""person"", ""entity_value"": ""Contact Laurie"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""regarding settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""offer of"", ""context"": ""legal_participant""}]",3,76,2025-08-01T10:12:29.691914,330
502dc916-7b00-4e16-a762-329c38cffb0f,What are industry standard billing rates for associates?,True,False,False,Legal Professional Query without PII,Compliance Officer,Environmental Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""What are"", ""start_index"": 0, ""end_index"": 8}, {""pii_type"": ""PERSON_NAME"", ""value"": ""industry standard"", ""start_index"": 9, ""end_index"": 26}, {""pii_type"": ""PERSON_NAME"", ""value"": ""billing rates"", ""start_index"": 27, ""end_index"": 40}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for associates"", ""start_index"": 41, ""end_index"": 55}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""What are"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""industry standard"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""billing rates"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for associates"", ""context"": ""legal_participant""}]",4,56,2025-08-01T10:12:29.925230,331
6b8e869f-d538-4b0e-b4f3-193c0ff0a55c,Update contact information for Michael Snyder - new phone +1-688-595-7986x87277,True,True,True,Legal Professional Query with PII,Attorney,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update contact"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""information for"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Michael Snyder"", ""start_index"": 31, ""end_index"": 45}, {""pii_type"": ""PERSON_NAME"", ""value"": ""new phone"", ""start_index"": 48, ""end_index"": 57}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update contact"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""information for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Michael Snyder"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""new phone"", ""context"": ""legal_participant""}]",4,79,2025-08-01T10:12:29.615672,332
