prompt_id,prompt,contains_pii,intended_pii,verification_passed,prompt_category,role_context,grade_level_context,pii_findings,pii_count,unique_pii_types,source_entities,entity_count,prompt_length,generated_timestamp,prompt_number
70e39ecb-77ec-4430-a885-ca4740ee7a6e,Send professional development materials to sheryl.henderson@university.edu,True,True,True,Educational Professional Query with PII,Principal,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Send professional"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""development materials"", ""start_index"": 18, ""end_index"": 39}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to sheryl"", ""start_index"": 40, ""end_index"": 49}, {""pii_type"": ""EMAIL"", ""value"": ""sheryl.henderson@university.edu"", ""start_index"": 43, ""end_index"": 74}]",4,"EMAIL, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Send professional"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""development materials"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to sheryl"", ""context"": ""educational_participant""}, {""entity_type"": ""contact"", ""entity_value"": ""sheryl.henderson@university.edu"", ""context"": ""communication""}]",4,74,2025-08-01T10:28:07.046432,84
8fd4803f-a236-4d80-834e-1ded521883bd,Research requirements for student privacy protection,True,False,False,Educational Professional Query without PII,Special Education Coordinator,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research requirements"", ""start_index"": 0, ""end_index"": 21}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for student"", ""start_index"": 22, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""privacy protection"", ""start_index"": 34, ""end_index"": 52}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research requirements"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for student"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""privacy protection"", ""context"": ""educational_participant""}]",3,52,2025-08-01T10:28:07.367507,85
92e24f5d-0c53-4dc5-9b31-087f1eec917d,Coordinate transportation routes for efficiency,True,False,False,Educational Professional Query without PII,Student Services,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Coordinate transportation"", ""start_index"": 0, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""routes for"", ""start_index"": 26, ""end_index"": 36}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Coordinate transportation"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""routes for"", ""context"": ""educational_participant""}]",2,47,2025-08-01T10:28:07.357387,86
06405427-ddac-410b-882c-e094d9608a70,Develop criteria for gifted education program,True,False,False,Educational Professional Query without PII,Department Head,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Develop criteria"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for gifted"", ""start_index"": 17, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""education program"", ""start_index"": 28, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Develop criteria"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for gifted"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""education program"", ""context"": ""educational_participant""}]",3,45,2025-08-01T10:28:07.363822,87
314dbbab-3b59-4927-a9f9-824433a3aced,Generate emergency contact list including Jessica Pham (+1-468-856-0669x92613) for Amanda Turner,True,True,True,Educational Professional Query with PII,Department Head,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate emergency"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""contact list"", ""start_index"": 19, ""end_index"": 31}, {""pii_type"": ""PERSON_NAME"", ""value"": ""including Jessica"", ""start_index"": 32, ""end_index"": 49}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Amanda"", ""start_index"": 79, ""end_index"": 89}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Generate emergency"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""contact list"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""including Jessica"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Amanda"", ""context"": ""educational_participant""}]",4,96,2025-08-01T10:28:07.136951,88
b4c39409-2834-4b3b-b8d9-033d09397f90,Schedule training on special education laws and compliance,True,False,False,Educational Professional Query without PII,Department Head,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule training"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""on special"", ""start_index"": 18, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""education laws"", ""start_index"": 29, ""end_index"": 43}, {""pii_type"": ""PERSON_NAME"", ""value"": ""and compliance"", ""start_index"": 44, ""end_index"": 58}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule training"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""on special"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""education laws"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""and compliance"", ""context"": ""educational_participant""}]",4,58,2025-08-01T10:28:07.371009,89
3d1229fb-187e-4a61-8907-0276a07723ed,Create English language learner support framework,True,False,False,Educational Professional Query without PII,Teacher,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Create English"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""language learner"", ""start_index"": 15, ""end_index"": 31}, {""pii_type"": ""PERSON_NAME"", ""value"": ""support framework"", ""start_index"": 32, ""end_index"": 49}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Create English"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""language learner"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""support framework"", ""context"": ""educational_participant""}]",3,49,2025-08-01T10:28:07.359862,90
0a7fef8d-742a-48be-8f8e-ce693e617141,Develop criteria for gifted education program,True,False,False,Educational Professional Query without PII,Counselor,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Develop criteria"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for gifted"", ""start_index"": 17, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""education program"", ""start_index"": 28, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Develop criteria"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for gifted"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""education program"", ""context"": ""educational_participant""}]",3,45,2025-08-01T10:28:07.369949,91
d83a7dd5-035d-4469-a889-bfad7db6bca4,Share student progress data with Catherine Jennings for Algebra II analysis,True,True,True,Educational Professional Query with PII,Vice Principal,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Share student"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""progress data"", ""start_index"": 14, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""with Catherine"", ""start_index"": 28, ""end_index"": 42}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Jennings for"", ""start_index"": 43, ""end_index"": 55}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Algebra II"", ""start_index"": 56, ""end_index"": 66}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Share student"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""progress data"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""with Catherine"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Jennings for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Algebra II"", ""context"": ""educational_participant""}]",5,75,2025-08-01T10:28:07.157655,92
0e85a7d5-3b89-44f5-9143-8560c35177b2,Create professional learning communities for departments,True,False,False,Educational Professional Query without PII,Vice Principal,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Create professional"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""learning communities"", ""start_index"": 20, ""end_index"": 40}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for departments"", ""start_index"": 41, ""end_index"": 56}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Create professional"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""learning communities"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for departments"", ""context"": ""educational_participant""}]",3,56,2025-08-01T10:28:07.368034,93
2c8da2e6-1b6e-42f3-ad25-c3f3ed06adf6,Coordinate transportation routes for efficiency,True,False,False,Educational Professional Query without PII,Curriculum Coordinator,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Coordinate transportation"", ""start_index"": 0, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""routes for"", ""start_index"": 26, ""end_index"": 36}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Coordinate transportation"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""routes for"", ""context"": ""educational_participant""}]",2,47,2025-08-01T10:28:07.365369,94
ae46ce15-b47b-4924-9ae5-d0b5b0427df1,Plan emergency drill schedules and procedures,True,False,False,Educational Professional Query without PII,Principal,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan emergency"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""drill schedules"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""and procedures"", ""start_index"": 31, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan emergency"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""drill schedules"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""and procedures"", ""context"": ""educational_participant""}]",3,45,2025-08-01T10:28:07.358755,95
f0212293-7d53-48bb-a714-cd558e37658b,Research digital citizenship curriculum,True,False,False,Educational Professional Query without PII,Department Head,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research digital"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""citizenship curriculum"", ""start_index"": 17, ""end_index"": 39}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research digital"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""citizenship curriculum"", ""context"": ""educational_participant""}]",2,39,2025-08-01T10:28:07.362688,96
69ed7ba2-4f3d-4990-bd86-d1042b5d5716,Research alternative assessment methods,True,False,False,Educational Professional Query without PII,Principal,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research alternative"", ""start_index"": 0, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""assessment methods"", ""start_index"": 21, ""end_index"": 39}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research alternative"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""assessment methods"", ""context"": ""educational_participant""}]",2,39,2025-08-01T10:28:07.369524,97
b8b28b73-e954-4d88-ab29-77304585fe28,Schedule training on special education laws and compliance,True,False,False,Educational Professional Query without PII,Vice Principal,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule training"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""on special"", ""start_index"": 18, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""education laws"", ""start_index"": 29, ""end_index"": 43}, {""pii_type"": ""PERSON_NAME"", ""value"": ""and compliance"", ""start_index"": 44, ""end_index"": 58}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule training"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""on special"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""education laws"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""and compliance"", ""context"": ""educational_participant""}]",4,58,2025-08-01T10:28:07.361110,98
3ec7fa20-b234-4c81-81a0-8ac01dc3f677,Research social-emotional learning curricula,True,False,False,Educational Professional Query without PII,Vice Principal,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research social"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""emotional learning"", ""start_index"": 16, ""end_index"": 34}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research social"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""emotional learning"", ""context"": ""educational_participant""}]",2,44,2025-08-01T10:28:07.360741,99
70fdf5e6-2092-4175-9ba6-373c6bf4c68b,Process enrollment for Elizabeth Allen (DOB: 11/30/2006) in Graduate,True,True,True,Educational Professional Query with PII,Teacher,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Process enrollment"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Elizabeth"", ""start_index"": 19, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""in Graduate"", ""start_index"": 57, ""end_index"": 68}, {""pii_type"": ""DATE_OF_BIRTH"", ""value"": ""11/30/2006"", ""start_index"": 45, ""end_index"": 55}]",4,"DATE_OF_BIRTH, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Process enrollment"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Elizabeth"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""in Graduate"", ""context"": ""educational_participant""}]",3,68,2025-08-01T10:28:07.258811,100
8ffdfaee-31d6-4141-a17c-ce4d42e817f7,Schedule maintenance for classroom technology,True,False,False,Educational Professional Query without PII,Principal,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule maintenance"", ""start_index"": 0, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for classroom"", ""start_index"": 21, ""end_index"": 34}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule maintenance"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for classroom"", ""context"": ""educational_participant""}]",2,45,2025-08-01T10:28:07.358448,101
4f673cae-6269-4e84-a69b-fb90ed4639fc,Schedule assessment for Scott Osborne in SAT,True,True,True,Educational Professional Query with PII,Principal,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule assessment"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Scott"", ""start_index"": 20, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Osborne in"", ""start_index"": 30, ""end_index"": 40}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule assessment"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Scott"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Osborne in"", ""context"": ""educational_participant""}]",3,44,2025-08-01T10:28:07.257774,102
